MatchKey,BattingTeam,Score,Wickets,InningsResult,Overs,RPO,Lead,Inns,Result,Opposition,HostCountry,StartDate
1259,India,181,9,0,42.4,4.27,332,3,0,Sri Lanka,India,12/03/1997
1273,India,257,10,1,104.2,2.47,257,1,1,Australia,India,03/06/1998
1273,India,418,4,0,107,3.91,347,3,1,Australia,India,03/06/1998
1277,India,633,5,0,159,3.98,400,2,1,Australia,India,3/18/1998
1281,India,424,10,1,123.2,3.44,424,1,0,Australia,India,3/25/1998
1281,India,169,10,1,61,2.77,193,3,0,Australia,India,3/25/1998
1293,India,280,10,1,107.2,2.61,59,2,0,Zimbabwe,Zimbabwe,10/07/1998
1293,India,173,10,1,56.4,3.07,-61,4,0,Zimbabwe,Zimbabwe,10/07/1998
1303,India,208,10,1,65.4,3.18,208,1,0,New Zealand,New Zealand,12/26/1998
1303,India,356,10,1,115,3.1,212,3,0,New Zealand,New Zealand,12/26/1998
1306,India,416,10,1,128.3,3.24,50,2,0,New Zealand,New Zealand,01/02/1999
1306,India,249,2,1,52.1,4.78,65,4,0,New Zealand,New Zealand,01/02/1999
1310,India,254,10,1,81.1,3.13,16,2,0,Pakistan,India,1/28/1999
1310,India,258,10,1,95.2,2.71,2,4,0,Pakistan,India,1/28/1999
1311,India,252,10,1,91.5,2.75,252,1,1,Pakistan,India,02/04/1999
1311,India,339,10,1,113.4,2.99,419,3,1,Pakistan,India,02/04/1999
1312,India,223,10,1,76.2,2.93,38,2,0,Pakistan,India,2/16/1999
1312,India,232,10,1,79.1,2.93,-46,4,0,Pakistan,India,2/16/1999
1313,India,518,7,0,142.5,3.64,518,1,0,Sri Lanka,Sri Lanka,2/24/1999
1313,India,306,5,1,104,2.94,339,3,0,Sri Lanka,Sri Lanka,2/24/1999
1329,India,83,10,1,27,3.07,83,1,0,New Zealand,India,10/10/1999
1329,India,505,3,0,183,2.76,373,3,0,New Zealand,India,10/10/1999
1331,India,330,10,1,148.1,2.23,74,2,1,New Zealand,India,10/22/1999
1331,India,83,2,1,18.2,4.56,2,4,1,New Zealand,India,10/22/1999
1332,India,583,7,0,167,3.49,583,1,0,New Zealand,India,10/29/1999
1332,India,148,5,0,32,4.63,423,3,0,New Zealand,India,10/29/1999
1343,India,285,10,1,113.4,2.51,56,2,0,Australia,Australia,12/10/1999
1343,India,110,10,1,38.1,2.89,-285,4,0,Australia,Australia,12/10/1999
1346,India,238,10,1,76.1,3.13,67,2,0,Australia,Australia,12/26/1999
1346,India,195,10,1,89.3,2.18,80,4,0,Australia,Australia,12/26/1999
1348,India,150,10,1,67.5,2.22,150,1,0,Australia,Australia,01/02/2000
1348,India,261,10,1,58,4.5,41,3,0,Australia,Australia,01/02/2000
1350,India,225,10,1,79.2,2.84,225,1,0,South Africa,India,2/24/2000
1350,India,113,10,1,50.2,2.25,162,3,0,South Africa,India,2/24/2000
1352,India,158,10,1,82.3,1.92,158,1,0,South Africa,India,03/02/2000
1352,India,250,10,1,101,2.48,-71,3,0,South Africa,India,03/02/2000
1376,India,429,10,1,141.3,3.04,29,2,1,Bangladesh,Bangladesh,11/10/2000
1376,India,64,1,1,15,4.27,2,4,1,Bangladesh,Bangladesh,11/10/2000
1379,India,458,4,0,142.4,3.22,36,2,1,Zimbabwe,India,11/18/2000
1379,India,190,3,1,37.3,5.09,1,4,1,Zimbabwe,India,11/18/2000
1381,India,609,6,0,155.5,3.92,609,1,0,Zimbabwe,India,11/25/2000
1394,India,176,10,1,71.3,2.47,176,1,0,Australia,India,2/27/2001
1394,India,219,10,1,94.1,2.33,46,3,0,Australia,India,2/27/2001
1398,India,171,10,1,58.1,2.94,-274,2,1,Australia,India,03/11/2001
1398,India,657,7,0,178,3.69,383,3,1,Australia,India,03/11/2001
1402,India,501,10,1,165,3.04,110,2,1,Australia,India,3/18/2001
1402,India,155,8,1,41.1,3.77,1,4,1,Australia,India,3/18/2001
1411,India,318,10,1,89.5,3.55,145,2,1,Zimbabwe,Zimbabwe,06/07/2001
1411,India,184,2,1,53.4,3.45,1,4,1,Zimbabwe,Zimbabwe,06/07/2001
1412,India,237,10,1,74.2,3.19,237,1,0,Zimbabwe,Zimbabwe,6/15/2001
1412,India,234,10,1,98.5,2.38,156,3,0,Zimbabwe,Zimbabwe,6/15/2001
1418,India,187,10,1,95.3,1.96,187,1,0,Sri Lanka,Sri Lanka,8/14/2001
1418,India,180,10,1,74.5,2.42,5,3,0,Sri Lanka,Sri Lanka,8/14/2001
1420,India,232,10,1,64.1,3.62,-42,2,1,Sri Lanka,Sri Lanka,8/22/2001
1420,India,264,3,1,78.4,3.37,1,4,1,Sri Lanka,Sri Lanka,8/22/2001
1422,India,234,10,1,81.1,2.89,234,1,0,Sri Lanka,Sri Lanka,8/29/2001
1422,India,299,10,1,124.5,2.4,-77,3,0,Sri Lanka,Sri Lanka,8/29/2001
1427,India,379,10,1,95.1,3.99,379,1,0,South Africa,South Africa,11/03/2001
1427,India,237,10,1,69.4,3.41,53,3,0,South Africa,South Africa,11/03/2001
1432,India,201,10,1,62,3.24,61,2,0,South Africa,South Africa,11/16/2001
1432,India,206,3,1,96.2,2.14,88,4,0,South Africa,South Africa,11/16/2001
1436,India,469,10,1,169,2.78,231,2,1,England,India,12/03/2001
1436,India,5,0,1,0.2,25,1,4,1,England,India,12/03/2001
1437,India,291,10,1,120.3,2.42,16,2,0,England,India,12/11/2001
1437,India,198,3,1,97,2.04,75,4,0,England,India,12/11/2001
1440,India,238,10,1,94.3,2.52,-98,2,0,England,India,12/19/2001
1451,India,570,7,0,184.5,3.09,283,2,1,Zimbabwe,India,2/21/2002
1453,India,354,10,1,129.2,2.74,25,2,1,Zimbabwe,India,2/28/2002
1453,India,126,6,1,45.5,2.77,5,4,1,Zimbabwe,India,2/28/2002
1460,India,395,7,1,140.3,2.82,6,2,0,West Indies,West Indies,04/11/2002
1461,India,339,10,1,115.5,2.94,339,1,1,West Indies,West Indies,4/19/2002
1461,India,218,10,1,92.1,2.37,312,3,1,West Indies,West Indies,4/19/2002
1463,India,102,10,1,33.4,3.05,102,1,0,West Indies,West Indies,05/02/2002
1463,India,296,10,1,101.2,2.92,4,3,0,West Indies,West Indies,05/02/2002
1464,India,513,9,0,196,2.62,513,1,0,West Indies,West Indies,05/10/2002
1466,India,212,10,1,75,2.83,-210,2,0,West Indies,West Indies,5/18/2002
1466,India,252,10,1,88.3,2.85,55,4,0,West Indies,West Indies,5/18/2002
1472,India,221,10,1,81.5,2.71,-266,2,0,England,England,7/25/2002
1472,India,397,10,1,109.4,3.63,70,4,0,England,England,7/25/2002
1474,India,357,10,1,101.1,3.53,357,1,0,England,England,08/08/2002
1474,India,424,8,0,115,3.69,164,3,0,England,England,08/08/2002
1475,India,628,8,0,180.1,3.49,628,1,1,England,England,8/22/2002
1476,India,508,10,1,170,2.99,-7,2,0,England,England,09/05/2002
1478,India,457,10,1,163.5,2.8,457,1,1,West Indies,India,10/09/2002
1480,India,316,10,1,106.1,2.98,149,2,1,West Indies,India,10/17/2002
1480,India,81,2,1,21.1,3.84,1,4,1,West Indies,India,10/17/2002
1484,India,358,10,1,101.2,3.54,358,1,0,West Indies,India,10/30/2002
1484,India,471,8,1,159,2.96,332,3,0,West Indies,India,10/30/2002
1493,India,161,10,1,58.4,2.76,161,1,0,New Zealand,New Zealand,12/12/2002
1493,India,121,10,1,38.1,3.18,35,3,0,New Zealand,New Zealand,12/12/2002
1495,India,99,10,1,38.2,2.59,99,1,0,New Zealand,New Zealand,12/19/2002
1495,India,154,10,1,43.5,3.54,159,3,0,New Zealand,New Zealand,12/19/2002
1522,India,500,5,0,159,3.14,500,1,0,New Zealand,India,10/08/2003
1522,India,209,6,0,44.5,4.7,369,3,0,New Zealand,India,10/08/2003
1524,India,424,10,1,172,2.47,-206,2,0,New Zealand,India,10/16/2003
1524,India,136,4,1,69,1.97,-70,3,0,New Zealand,India,10/16/2003
1533,India,409,10,1,120.1,3.41,86,2,0,Australia,Australia,12/04/2003
1533,India,73,2,1,16,4.56,25,4,0,Australia,Australia,12/04/2003
1535,India,523,10,1,161.5,3.24,-33,2,1,Australia,Australia,12/12/2003
1535,India,233,6,1,72.4,3.22,4,4,1,Australia,Australia,12/12/2003
1540,India,366,10,1,103,3.55,366,1,0,Australia,Australia,12/26/2003
1540,India,286,10,1,99.5,2.87,94,3,0,Australia,Australia,12/26/2003
1542,India,705,7,0,187.3,3.76,705,1,0,Australia,Australia,01/02/2004
1542,India,211,2,0,43.2,4.88,442,3,0,Australia,Australia,01/02/2004
1554,India,675,5,0,161.5,4.18,675,1,1,Pakistan,Pakistan,3/28/2004
1556,India,287,10,1,64.1,4.48,287,1,0,Pakistan,Pakistan,04/05/2004
1556,India,241,10,1,62.4,3.86,39,3,0,Pakistan,Pakistan,04/05/2004
1558,India,600,10,1,177.2,3.39,376,2,1,Pakistan,Pakistan,4/13/2004
1574,India,246,10,1,89.2,2.76,-228,2,0,Australia,India,10/06/2004
1574,India,239,10,1,87.4,2.73,-217,4,0,Australia,India,10/06/2004
1575,India,376,10,1,134.3,2.8,141,2,0,Australia,India,10/14/2004
1575,India,19,0,1,3,6.33,-209,4,0,Australia,India,10/14/2004
1579,India,185,10,1,91.5,2.02,-213,2,0,Australia,India,10/26/2004
1579,India,200,10,1,53.3,3.75,-342,4,0,Australia,India,10/26/2004
1581,India,104,10,1,41.3,2.52,104,1,1,Australia,India,11/03/2004
1581,India,205,10,1,68.2,3.01,106,3,1,Australia,India,11/03/2004
1583,India,466,10,1,134.4,3.47,-44,2,0,South Africa,India,11/20/2004
1585,India,411,10,1,150.1,2.74,106,2,1,South Africa,India,11/28/2004
1585,India,120,2,1,39.4,3.05,4,4,1,South Africa,India,11/28/2004
1586,India,526,10,1,136.4,3.86,342,2,1,Bangladesh,Bangladesh,12/10/2004
1588,India,540,10,1,148.2,3.64,540,1,1,Bangladesh,Bangladesh,12/17/2004
1599,India,516,10,1,147.4,3.5,204,2,0,Pakistan,India,03/08/2005
1599,India,85,1,1,17,5,-207,4,0,Pakistan,India,03/08/2005
1602,India,407,10,1,111.1,3.66,407,1,1,Pakistan,India,3/16/2005
1602,India,407,9,0,104,3.91,421,3,1,Pakistan,India,3/16/2005
1604,India,449,10,1,128.4,3.5,21,2,0,Pakistan,India,3/24/2005
1604,India,214,10,1,90,2.38,68,4,0,Pakistan,India,3/24/2005
1626,India,554,10,1,151.3,3.66,275,2,1,Zimbabwe,Zimbabwe,9/13/2005
1628,India,366,10,1,107.3,3.41,205,2,1,Zimbabwe,Zimbabwe,9/20/2005
1628,India,19,0,1,2.2,8.64,1,4,1,Zimbabwe,Zimbabwe,9/20/2005
1636,India,290,10,1,96.4,3.01,290,1,1,Sri Lanka,India,12/10/2005
1636,India,375,6,0,105,3.57,435,3,1,Sri Lanka,India,12/10/2005
1638,India,398,10,1,122.4,3.25,398,1,1,Sri Lanka,India,12/18/2005
1638,India,316,9,0,71,4.45,508,3,1,Sri Lanka,India,12/18/2005
1641,India,603,10,1,165.4,3.65,15,2,0,Pakistan,Pakistan,1/21/2006
1641,India,21,0,1,8,2.63,-454,4,0,Pakistan,Pakistan,1/21/2006
1642,India,238,10,1,54.1,4.4,-7,2,0,Pakistan,Pakistan,1/29/2006
1642,India,265,10,1,58.4,4.54,-341,4,0,Pakistan,Pakistan,1/29/2006
1644,India,323,10,1,136.5,2.37,-70,2,0,England,India,03/01/2006
1644,India,260,6,1,78.2,3.32,7,4,0,England,India,03/01/2006
1647,India,338,10,1,96.2,3.51,38,2,1,England,India,03/09/2006
1647,India,144,1,1,33,4.36,1,4,1,England,India,03/09/2006
1650,India,279,10,1,104.1,2.68,21,2,0,England,India,3/18/2006
1650,India,100,10,1,48.2,2.07,-212,4,0,England,India,3/18/2006
1663,India,241,10,1,92.5,2.61,241,1,0,West Indies,West Indies,06/02/2006
1663,India,521,6,0,150.5,3.46,391,3,0,West Indies,West Indies,06/02/2006
1664,India,588,8,0,148.2,3.97,588,1,0,West Indies,West Indies,06/10/2006
1665,India,362,10,1,107,3.38,-219,2,0,West Indies,West Indies,6/22/2006
1665,India,298,4,1,85,3.51,-93,4,0,West Indies,West Indies,6/22/2006
1666,India,200,10,1,87.4,2.29,200,1,1,West Indies,West Indies,6/30/2006
1666,India,171,10,1,65.1,2.63,268,3,1,West Indies,West Indies,6/30/2006
1680,India,249,10,1,79.5,3.13,249,1,1,South Africa,South Africa,12/15/2006
1680,India,236,10,1,64.4,3.66,401,3,1,South Africa,South Africa,12/15/2006
1682,India,240,10,1,77.5,3.1,-88,2,0,South Africa,South Africa,12/26/2006
1682,India,179,10,1,55.1,3.25,74,4,0,South Africa,South Africa,12/26/2006
1684,India,414,10,1,131.1,3.16,414,1,0,South Africa,South Africa,01/02/2007
1684,India,169,10,1,64,2.64,210,3,0,South Africa,South Africa,01/02/2007
1689,India,387,8,0,98.5,3.93,387,1,0,Bangladesh,Bangladesh,5/18/2007
1689,India,100,6,0,24,4.17,249,3,0,Bangladesh,Bangladesh,5/18/2007
1690,India,610,3,0,153,3.99,610,1,1,Bangladesh,Bangladesh,5/25/2007
1697,India,201,10,1,77.2,2.6,-97,2,0,England,England,7/19/2007
1697,India,282,9,1,96,2.94,-97,4,0,England,England,7/19/2007
1698,India,481,10,1,158.5,3.03,283,2,1,England,England,7/27/2007
1698,India,73,3,1,24.1,3.03,1,4,1,England,England,7/27/2007
1699,India,664,10,1,170,3.91,664,1,0,England,England,08/09/2007
1699,India,180,6,0,58,3.1,499,3,0,England,England,08/09/2007
1706,India,276,10,1,78.4,3.52,45,2,1,Pakistan,India,11/22/2007
1706,India,203,4,1,61.1,3.32,1,4,1,Pakistan,India,11/22/2007
1707,India,616,5,0,152.5,4.04,616,1,0,Pakistan,India,11/30/2007
1707,India,184,4,0,42.4,4.34,344,3,0,Pakistan,India,11/30/2007
1709,India,626,10,1,150.2,4.17,626,1,0,Pakistan,India,12/08/2007
1709,India,284,6,0,76.3,3.72,373,3,0,Pakistan,India,12/08/2007
1712,India,196,10,1,71.5,2.74,47,2,0,Australia,Australia,12/26/2007
1712,India,161,10,1,74,2.18,-337,4,0,Australia,Australia,12/26/2007
1714,India,532,10,1,138.2,3.85,69,2,0,Australia,Australia,01/02/2008
1714,India,210,10,1,70.5,2.98,22,4,0,Australia,Australia,01/02/2008
1719,India,330,10,1,98.2,3.36,330,1,1,Australia,Australia,1/16/2008
1719,India,294,10,1,80.4,3.66,412,3,1,Australia,Australia,1/16/2008
1720,India,526,10,1,152.5,3.45,526,1,0,Australia,Australia,1/24/2008
1720,India,269,7,0,90,2.99,232,3,0,Australia,Australia,1/24/2008
1727,India,627,10,1,155.1,4.04,87,2,0,South Africa,India,3/26/2008
1728,India,76,10,1,20,3.8,76,1,0,South Africa,India,04/03/2008
1728,India,328,10,1,94.2,3.48,-90,3,0,South Africa,India,04/03/2008
1730,India,325,10,1,99.4,3.27,60,2,1,South Africa,India,04/11/2008
1730,India,64,2,1,13.1,4.89,3,4,1,South Africa,India,04/11/2008
1739,India,223,10,1,72.5,3.08,-377,2,0,Sri Lanka,Sri Lanka,7/23/2008
1739,India,138,10,1,45,3.07,-239,3,0,Sri Lanka,Sri Lanka,7/23/2008
1741,India,329,10,1,82,4.01,329,1,1,Sri Lanka,Sri Lanka,7/31/2008
1741,India,269,10,1,76.2,3.53,306,3,1,Sri Lanka,Sri Lanka,7/31/2008
1743,India,249,10,1,80,3.11,249,1,0,Sri Lanka,Sri Lanka,08/08/2008
1743,India,268,10,1,87.5,3.06,121,3,0,Sri Lanka,Sri Lanka,08/08/2008
1744,India,360,10,1,119,3.03,-70,2,0,Australia,India,10/09/2008
1744,India,177,4,1,73,2.42,21,4,0,Australia,India,10/09/2008
1746,India,469,10,1,129,3.64,469,1,1,Australia,India,10/17/2008
1746,India,314,3,0,65,4.83,515,3,1,Australia,India,10/17/2008
1748,India,613,7,0,161,3.81,613,1,0,Australia,India,10/29/2008
1748,India,208,5,0,77.3,2.69,244,3,0,Australia,India,10/29/2008
1749,India,441,10,1,124.5,3.54,441,1,1,Australia,India,11/06/2008
1749,India,295,10,1,82.4,3.58,381,3,1,Australia,India,11/06/2008
1755,India,241,10,1,69.4,3.47,-75,2,1,England,India,12/11/2008
1755,India,387,4,1,98.3,3.94,1,4,1,England,India,12/11/2008
1758,India,453,10,1,158.2,2.86,453,1,0,England,India,12/19/2008
1758,India,251,7,0,73,3.44,402,3,0,England,India,12/19/2008
1770,India,520,10,1,152.4,3.41,241,2,1,New Zealand,New Zealand,3/18/2009
1770,India,39,0,1,5.2,7.5,1,4,1,New Zealand,New Zealand,3/18/2009
1772,India,305,10,1,93.5,3.26,-314,2,0,New Zealand,New Zealand,3/26/2009
1772,India,476,4,1,180,2.64,162,3,0,New Zealand,New Zealand,3/26/2009
1773,India,379,10,1,92.1,4.12,379,1,0,New Zealand,New Zealand,04/03/2009
1773,India,434,7,0,116,3.74,616,3,0,New Zealand,New Zealand,04/03/2009
1788,India,426,10,1,104.5,4.08,426,1,0,Sri Lanka,India,11/16/2009
1788,India,412,4,1,129,3.19,78,3,0,Sri Lanka,India,11/16/2009
1790,India,642,10,1,154,4.17,642,1,1,Sri Lanka,India,11/24/2009
1792,India,726,9,0,163.3,4.45,333,2,1,Sri Lanka,India,12/02/2009
1804,India,243,10,1,70.5,3.45,243,1,1,Bangladesh,Bangladesh,1/17/2010
1804,India,413,8,0,87,4.75,414,3,1,Bangladesh,Bangladesh,1/17/2010
1805,India,544,8,0,133,4.09,311,2,1,Bangladesh,Bangladesh,1/24/2010
1805,India,2,0,1,0.2,10,1,4,1,Bangladesh,Bangladesh,1/24/2010
1806,India,233,10,1,64.4,3.62,-325,2,0,South Africa,India,02/06/2010
1806,India,319,10,1,107.1,2.98,-6,3,0,South Africa,India,02/06/2010
1807,India,643,6,0,153,4.2,347,2,1,South Africa,India,2/14/2010
1819,India,276,10,1,65,4.25,-244,2,0,Sri Lanka,Sri Lanka,7/18/2010
1819,India,338,10,1,115.4,2.93,94,3,0,Sri Lanka,Sri Lanka,7/18/2010
1821,India,707,10,1,225.2,3.14,65,2,0,Sri Lanka,Sri Lanka,7/26/2010
1823,India,436,10,1,106.1,4.11,11,2,1,Sri Lanka,Sri Lanka,08/03/2010
1823,India,258,5,1,68.3,3.78,2,4,1,Sri Lanka,Sri Lanka,08/03/2010
1827,India,405,10,1,108.1,3.75,-23,2,1,Australia,India,10/01/2010
1827,India,216,9,1,58.4,3.7,1,4,1,Australia,India,10/01/2010
1828,India,495,10,1,144.5,3.43,17,2,1,Australia,India,10/09/2010
1828,India,207,3,1,45,4.6,1,4,1,Australia,India,10/09/2010
1829,India,487,10,1,151.5,3.21,487,1,0,New Zealand,India,11/04/2010
1829,India,266,10,1,102.4,2.6,294,3,0,New Zealand,India,11/04/2010
1830,India,472,10,1,143.4,3.29,122,2,0,New Zealand,India,11/12/2010
1830,India,68,0,1,17,4,-258,4,0,New Zealand,India,11/12/2010
1833,India,566,8,0,165,3.43,373,2,1,New Zealand,India,11/20/2010
1839,India,136,10,1,38.4,3.54,136,1,0,South Africa,South Africa,12/16/2010
1839,India,459,10,1,128.1,3.58,-25,3,0,South Africa,South Africa,12/16/2010
1841,India,205,10,1,65.1,3.15,205,1,1,South Africa,South Africa,12/26/2010
1841,India,228,10,1,70.5,3.23,302,3,1,South Africa,South Africa,12/26/2010
1842,India,364,10,1,117.1,3.11,2,2,0,South Africa,South Africa,01/02/2011
1842,India,166,3,1,82,2.02,73,4,0,South Africa,South Africa,01/02/2011
1851,India,246,10,1,61.2,4.02,246,1,1,West Indies,West Indies,6/20/2011
1851,India,252,10,1,94.5,2.67,325,3,1,West Indies,West Indies,6/20/2011
1852,India,201,10,1,68,2.96,201,1,0,West Indies,West Indies,6/28/2011
1852,India,269,6,0,102,2.64,280,3,0,West Indies,West Indies,6/28/2011
1853,India,347,10,1,108.2,3.21,143,2,0,West Indies,West Indies,07/06/2011
1853,India,94,3,1,32,2.94,-85,4,0,West Indies,West Indies,07/06/2011
1854,India,286,10,1,95.5,2.99,88,2,0,England,England,7/21/2011
1854,India,261,10,1,96.3,2.71,96,4,0,England,England,7/21/2011
1855,India,288,10,1,91.1,3.16,67,2,0,England,England,7/29/2011
1855,India,158,10,1,47.4,3.33,-319,4,0,England,England,7/29/2011
1857,India,224,10,1,62.2,3.6,224,1,0,England,England,08/10/2011
1857,India,244,10,1,55.3,4.41,-242,3,0,England,England,08/10/2011
1858,India,300,10,1,94,3.19,-291,2,0,England,England,8/18/2011
1858,India,283,10,1,91,3.11,-8,3,0,England,England,8/18/2011
1869,India,209,10,1,52.5,3.98,-95,2,1,West Indies,India,11/06/2011
1869,India,276,5,1,80.4,3.43,1,4,1,West Indies,India,11/06/2011
1871,India,631,7,0,151.2,4.17,631,1,1,West Indies,India,11/14/2011
1873,India,482,10,1,135.4,3.56,8,2,0,West Indies,India,11/22/2011
1873,India,242,9,1,64,3.78,0,4,0,West Indies,India,11/22/2011
1879,India,282,10,1,94.1,3,-51,2,0,Australia,Australia,12/26/2011
1879,India,169,10,1,47.5,3.56,22,4,0,Australia,Australia,12/26/2011
1881,India,191,10,1,59.3,3.22,191,1,0,Australia,Australia,01/03/2012
1881,India,400,10,1,110.5,3.62,-68,3,0,Australia,Australia,01/03/2012
1883,India,161,10,1,60.2,2.67,161,1,0,Australia,Australia,1/13/2012
1883,India,171,10,1,63.2,2.71,-37,3,0,Australia,Australia,1/13/2012
1885,India,272,10,1,95.1,2.86,-332,2,0,Australia,Australia,1/24/2012
1885,India,201,10,1,69.4,2.9,-298,4,0,Australia,Australia,1/24/2012
1907,India,438,10,1,134.3,3.26,438,1,1,New Zealand,India,8/23/2012
1908,India,353,10,1,96.5,3.66,2,2,1,New Zealand,India,8/31/2012
1908,India,262,5,1,63.2,4.15,2,4,1,New Zealand,India,8/31/2012
1911,India,521,8,0,160,3.26,521,1,1,England,India,11/15/2012
1911,India,80,1,1,15.3,5.23,4,4,1,England,India,11/15/2012
1915,India,327,10,1,115.1,2.84,327,1,0,England,India,11/23/2012
1915,India,142,10,1,44.1,3.22,56,3,0,England,India,11/23/2012
1918,India,316,10,1,105,3.01,316,1,0,England,India,12/05/2012
1918,India,247,10,1,84.4,2.93,40,3,0,England,India,12/05/2012
1919,India,326,9,0,143,2.28,-4,2,0,England,India,12/13/2012
1927,India,572,10,1,154.3,3.71,192,2,1,Australia,India,2/22/2013
1927,India,50,2,1,11.3,4.42,1,4,1,Australia,India,2/22/2013
1929,India,503,10,1,154.1,3.26,266,2,1,Australia,India,03/02/2013
1934,India,499,10,1,132.1,3.78,91,2,1,Australia,India,3/14/2013
1934,India,136,4,1,33.3,4.08,4,4,1,Australia,India,3/14/2013
1938,India,272,10,1,70.2,3.87,10,2,1,Australia,India,3/22/2013
1938,India,158,4,1,31.2,5.06,4,4,1,Australia,India,3/22/2013
1954,India,453,10,1,129.4,3.5,219,2,1,West Indies,India,11/06/2013
1955,India,495,10,1,108,4.58,313,2,1,West Indies,India,11/14/2013
1961,India,280,10,1,103,2.72,280,1,0,South Africa,South Africa,12/18/2013
1961,India,421,10,1,120.4,3.5,457,3,0,South Africa,South Africa,12/18/2013
1964,India,334,10,1,111.3,3,334,1,0,South Africa,South Africa,12/26/2013
1964,India,223,10,1,86,2.59,57,3,0,South Africa,South Africa,12/26/2013
1971,India,202,10,1,60,3.37,-301,2,0,New Zealand,New Zealand,02/06/2014
1971,India,366,10,1,96.3,3.8,-40,4,0,New Zealand,New Zealand,02/06/2014
1973,India,438,10,1,102.4,4.28,246,2,0,New Zealand,New Zealand,2/14/2014
1973,India,166,3,1,52,3.19,-268,4,0,New Zealand,New Zealand,2/14/2014
1981,India,457,10,1,161,2.84,457,1,0,England,England,07/09/2014
1981,India,391,9,0,123,3.18,352,3,0,England,England,07/09/2014
1983,India,295,10,1,91.4,3.23,295,1,1,England,England,7/17/2014
1983,India,342,10,1,103.1,3.32,318,3,1,England,England,7/17/2014
1985,India,330,10,1,106.1,3.11,-239,2,0,England,England,7/27/2014
1985,India,178,10,1,66.4,2.68,-266,4,0,England,England,7/27/2014
1987,India,152,10,1,46.4,3.28,152,1,0,England,England,08/07/2014
1987,India,161,10,1,43,3.74,-54,3,0,England,England,08/07/2014
1990,India,148,10,1,61.1,2.42,148,1,0,England,England,8/15/2014
1990,India,94,10,1,29.2,3.22,-244,3,0,England,England,8/15/2014
2001,India,444,10,1,116.4,3.81,-73,2,0,Australia,Australia,12/09/2014
2001,India,315,10,1,87.1,3.62,-48,4,0,Australia,Australia,12/09/2014
2002,India,408,10,1,109.4,3.73,408,1,0,Australia,Australia,12/17/2014
2002,India,224,10,1,64.3,3.48,127,3,0,Australia,Australia,12/17/2014
2005,India,465,10,1,128.5,3.62,-65,2,0,Australia,Australia,12/26/2014
2005,India,174,6,1,66,2.64,-209,4,0,Australia,Australia,12/26/2014
2008,India,475,10,1,162,2.93,-97,2,0,Australia,Australia,01/06/2015
2008,India,252,7,1,89.5,2.82,-96,4,0,Australia,Australia,01/06/2015
2017,India,462,6,0,103.3,4.47,462,1,0,Bangladesh,Bangladesh,06/10/2015
2027,India,375,10,1,117.4,3.19,192,2,0,Sri Lanka,Sri Lanka,08/12/2015
2027,India,112,10,1,49.5,2.26,-63,4,0,Sri Lanka,Sri Lanka,08/12/2015
2028,India,393,10,1,114,3.45,393,1,1,Sri Lanka,Sri Lanka,8/20/2015
2028,India,325,8,0,91,3.57,412,3,1,Sri Lanka,Sri Lanka,8/20/2015
2030,India,312,10,1,100.1,3.12,312,1,1,Sri Lanka,Sri Lanka,8/28/2015
2030,India,274,10,1,76,3.61,385,3,1,Sri Lanka,Sri Lanka,8/28/2015
2037,India,201,10,1,68,2.96,201,1,1,South Africa,India,11/05/2015
2037,India,200,10,1,75.3,2.66,217,3,1,South Africa,India,11/05/2015
2039,India,215,10,1,78.2,2.75,215,1,1,South Africa,India,11/25/2015
2039,India,173,10,1,46.3,3.74,309,3,1,South Africa,India,11/25/2015
2041,India,334,10,1,117.5,2.84,334,1,1,South Africa,India,12/03/2015
2041,India,267,5,0,100.1,2.67,480,3,1,South Africa,India,12/03/2015
2056,India,566,8,0,161.5,3.5,566,1,1,West Indies,West Indies,7/21/2016
2060,India,500,9,0,171.1,2.92,304,2,0,West Indies,West Indies,7/30/2016
2064,India,353,10,1,129.4,2.73,353,1,1,West Indies,West Indies,08/09/2016
2064,India,217,7,0,48,4.52,345,3,1,West Indies,West Indies,08/09/2016
2068,India,318,10,1,97,3.28,318,1,1,New Zealand,India,9/22/2016
2068,India,377,5,0,107.2,3.52,433,3,1,New Zealand,India,9/22/2016
2069,India,316,10,1,104.5,3.02,316,1,1,New Zealand,India,9/30/2016
2069,India,263,10,1,76.5,3.44,375,3,1,New Zealand,India,9/30/2016
2070,India,557,5,0,169,3.3,557,1,1,New Zealand,India,10/08/2016
2070,India,216,3,0,49,4.41,474,3,1,New Zealand,India,10/08/2016
2079,India,488,10,1,162,3.01,-49,2,0,England,India,11/09/2016
2079,India,172,6,1,52.3,3.29,37,4,0,England,India,11/09/2016
2082,India,455,10,1,129.4,3.52,455,1,1,England,India,11/17/2016
2082,India,204,10,1,63.1,3.23,404,3,1,England,India,11/17/2016
2085,India,417,10,1,138.2,3.02,134,2,1,England,India,11/26/2016
2085,India,104,2,1,20.2,5.15,2,4,1,England,India,11/26/2016
2086,India,631,10,1,182.3,3.46,231,2,1,England,India,12/08/2016
2088,India,759,7,0,190.4,3.99,282,2,1,England,India,12/16/2016
2096,India,687,6,0,166,4.14,687,1,1,Bangladesh,India,02/09/2017
2096,India,159,4,0,29,5.48,458,3,1,Bangladesh,India,02/09/2017
2097,India,105,10,1,40.1,2.62,55,2,0,Australia,India,2/23/2017
